,light_level,occupancy,desired_light_level
39501,0.7,1,0.7
39502,0.9,1,0.2
39503,0.3,1,0.3
39504,0.7,1,0.3
39505,0.8,1,0.7
39506,0.8,1,0.7
39507,0.7,1,0.7
39508,0.9,0,1.0
39509,0.9,0,0.6
39510,0.7,0,1.0
39511,0.9,0,0.3
39512,0.2,1,0.7
39513,0.6,0,0.9
39514,0.3,0,0.1
39515,0.1,1,1.0
39516,0.3,0,0.7
39517,0.1,0,0.7
39518,0.2,1,0.5
39519,0.1,1,0.6
39520,0.4,1,0.9
39521,0.9,0,0.9
39522,0.1,1,1.0
39523,0.9,1,0.9
39524,0.4,0,1.0
39525,0.5,1,0.2
39526,0.1,1,0.9
39527,0.8,0,0.9
39528,0.5,1,0.5
39529,0.9,0,0.2
39530,0.5,0,0.2
39531,0.9,0,0.2
39532,0.4,0,0.2
39533,0.5,1,0.6
39534,0.8,1,0.6
39535,0.8,1,0.7
39536,0.3,1,0.8
39537,0.4,0,0.1
39538,0.4,1,0.1
39539,0.7,1,0.1
39540,0.5,0,0.1
39541,0.5,0,1.0
39542,0.9,0,1.0
39543,0.7,1,1.0
39544,0.5,1,1.0
39545,0.2,0,0.5
39546,0.8,0,0.9
39547,0.6,1,0.3
39548,0.6,1,0.3
39549,0.1,0,0.3
39550,0.4,0,1.0
39551,0.8,0,1.0
39552,0.9,0,0.6
39553,0.9,0,0.8
39554,0.2,1,0.9
39555,0.8,1,0.5
39556,0.7,1,0.5
39557,0.1,1,0.7
39558,0.9,1,1.0
39559,0.9,0,0.5
39560,0.8,1,0.5
39561,0.4,1,0.5
39562,0.5,0,0.5
39563,0.7,0,0.5
39564,0.1,1,0.5
39565,0.2,0,0.3
39566,0.7,0,0.3
39567,0.1,1,0.3
39568,0.2,0,0.3
39569,0.4,0,0.3
39570,0.4,0,0.5
39571,0.7,0,1.0
39572,0.3,0,0.7
39573,0.1,1,1.0
39574,0.8,0,1.0
39575,0.7,0,1.0
39576,0.9,1,0.8
39577,0.1,0,0.8
39578,0.3,0,1.0
39579,0.5,1,0.1
39580,0.8,1,0.1
39581,0.7,0,0.3
39582,0.9,0,0.3
39583,0.3,1,0.1
39584,0.1,1,1.0
39585,0.2,1,1.0
39586,0.1,0,1.0
39587,0.6,1,0.9
39588,0.7,0,0.9
39589,0.9,0,1.0
39590,0.2,1,1.0
39591,0.2,0,1.0
39592,0.7,0,1.0
39593,0.6,0,1.0
39594,0.4,0,1.0
39595,0.6,1,1.0
39596,0.9,1,0.1
39597,0.8,1,0.9
39598,0.7,0,0.9
39599,0.3,0,1.0
39600,0.7,0,1.0
39601,0.9,1,1.0
39602,0.1,0,0.2
39603,0.8,1,0.2
39604,0.1,0,0.8
39605,0.1,1,0.8
39606,0.1,1,0.3
39607,0.7,1,0.8
39608,0.1,1,0.8
39609,0.4,1,0.2
39610,0.1,1,0.3
39611,0.1,1,1.0
39612,0.1,0,1.0
39613,0.8,0,0.1
39614,0.9,0,0.7
39615,0.9,0,1.0
39616,0.9,0,1.0
39617,0.4,0,0.3
39618,0.7,1,0.8
39619,0.5,0,0.1
39620,0.7,1,1.0
39621,0.1,1,1.0
39622,0.5,0,0.3
39623,0.8,0,0.3
39624,0.2,0,0.6
39625,0.1,1,0.7
39626,0.8,1,0.7
39627,0.9,1,1.0
39628,0.9,1,0.9
39629,0.4,1,0.9
39630,0.6,1,0.8
39631,0.2,0,0.9
39632,0.3,1,0.3
39633,0.6,0,0.3
39634,0.1,0,0.3
39635,0.5,0,0.3
39636,0.6,1,0.3
39637,0.8,0,0.1
39638,0.1,0,0.5
39639,0.7,0,0.5
39640,0.1,1,0.5
39641,0.3,0,1.0
39642,0.3,1,1.0
39643,0.1,1,0.9
39644,0.2,0,0.3
39645,0.1,0,0.3
39646,0.8,0,0.9
39647,0.4,0,0.9
39648,0.5,0,0.3
39649,0.9,0,0.9
39650,0.9,0,1.0
39651,0.4,1,0.9
39652,0.4,1,0.9
39653,0.8,1,0.9
39654,0.5,1,0.8
39655,0.6,0,0.8
39656,0.5,1,1.0
39657,0.4,1,1.0
39658,0.3,0,0.8
39659,0.3,0,0.8
39660,0.8,0,0.1
39661,0.3,0,0.1
39662,0.8,1,1.0
39663,0.3,1,0.2
39664,0.1,1,0.3
39665,0.4,0,0.7
39666,0.2,0,0.1
39667,0.7,1,0.1
39668,0.5,0,0.8
39669,0.7,0,0.8
39670,0.7,1,0.8
39671,0.5,0,0.8
39672,0.2,0,0.6
39673,0.5,0,0.6
39674,0.8,1,1.0
39675,0.3,1,1.0
39676,0.4,0,0.5
39677,0.9,0,0.7
39678,0.1,1,0.3
39679,0.3,1,0.3
39680,0.1,1,0.3
39681,0.3,0,0.3
39682,0.8,1,0.6
39683,0.3,1,0.5
39684,0.3,0,0.5
39685,0.4,1,0.6
39686,0.7,1,0.6
39687,0.2,0,0.3
39688,0.3,0,0.7
39689,0.7,0,0.7
39690,0.4,1,0.1
39691,0.5,1,0.1
39692,0.7,0,0.8
39693,0.3,1,0.3
39694,0.1,0,0.6
39695,0.6,0,0.6
39696,0.2,1,0.1
39697,0.8,1,0.1
39698,0.4,0,1.0
39699,0.2,1,1.0
39700,0.2,1,0.3
39701,0.5,0,0.9
39702,0.2,0,0.1
39703,0.7,1,0.1
39704,0.6,1,0.1
39705,0.5,1,0.1
39706,0.7,0,0.9
39707,0.8,0,1.0
39708,0.8,0,0.2
39709,0.7,0,0.1
39710,0.9,1,1.0
39711,0.7,0,1.0
39712,0.9,0,1.0
39713,0.1,1,0.9
39714,0.1,1,0.9
39715,0.4,1,1.0
39716,0.9,1,1.0
39717,0.7,1,1.0
39718,0.1,0,1.0
39719,0.1,1,0.9
39720,0.3,0,0.1
39721,0.3,0,0.1
39722,0.4,1,0.1
39723,0.1,0,0.9
39724,0.7,1,0.9
39725,0.4,0,1.0
39726,0.6,1,0.7
39727,0.4,0,0.7
39728,0.3,0,0.9
39729,0.8,0,0.9
39730,0.2,1,0.9
39731,0.1,0,0.8
39732,0.2,1,0.6
39733,0.9,0,0.6
39734,0.4,0,1.0
39735,0.1,1,1.0
39736,0.6,1,1.0
39737,0.6,1,1.0
39738,0.4,0,0.8
39739,0.7,1,0.6
39740,0.1,1,0.7
39741,0.1,1,1.0
39742,0.9,1,1.0
39743,0.8,0,0.5
39744,0.3,1,0.5
39745,0.9,0,0.2
39746,0.4,1,0.2
39747,0.5,0,0.9
39748,0.1,1,0.9
39749,0.9,0,0.9
39750,0.8,1,1.0
39751,0.9,1,1.0
39752,0.6,0,0.3
39753,0.9,1,0.2
39754,0.6,0,1.0
39755,0.6,1,0.2
39756,0.2,0,0.7
39757,0.6,1,0.7
39758,0.5,1,0.1
39759,0.3,1,0.6
39760,0.1,1,1.0
39761,0.6,1,1.0
39762,0.1,0,0.2
39763,0.8,1,0.9
39764,0.4,1,0.5
39765,0.2,1,0.9
39766,0.3,0,0.7
39767,0.3,0,0.3
39768,0.2,1,0.8
39769,0.7,0,0.8
39770,0.8,0,0.9
39771,0.5,1,0.9
39772,0.2,1,0.9
39773,0.8,0,0.6
39774,0.8,1,0.1
39775,0.4,1,0.2
39776,0.1,0,0.1
39777,0.1,1,0.1
39778,0.8,1,0.1
39779,0.3,1,0.8
39780,0.5,1,0.9
39781,0.1,0,0.9
39782,0.1,1,0.7
39783,0.5,1,0.7
39784,0.8,1,1.0
39785,0.2,0,1.0
39786,0.9,1,1.0
39787,0.7,1,0.9
39788,0.1,1,0.8
39789,0.7,1,1.0
39790,0.3,0,1.0
39791,0.4,1,0.9
39792,0.1,0,0.7
39793,0.2,0,1.0
39794,0.9,1,1.0
39795,0.5,1,1.0
39796,0.9,0,0.2
39797,0.5,1,0.7
39798,0.3,1,0.3
39799,0.2,0,0.3
39800,0.7,0,0.5
39801,0.7,1,0.5
39802,0.9,1,0.5
39803,0.3,1,0.8
39804,0.8,0,1.0
39805,0.3,0,1.0
39806,0.8,1,0.3
39807,0.3,0,0.9
39808,0.8,0,0.9
39809,0.7,0,0.2
39810,0.8,1,0.5
39811,0.2,1,0.1
39812,0.8,0,0.3
39813,0.4,0,0.3
39814,0.8,0,0.3
39815,0.9,1,0.3
39816,0.9,1,0.2
39817,0.6,1,0.9
39818,0.2,0,0.1
39819,0.2,1,0.6
39820,0.3,0,0.9
39821,0.8,1,0.9
39822,0.6,0,1.0
39823,0.7,0,1.0
39824,0.6,0,1.0
39825,0.7,1,1.0
39826,0.3,1,0.2
39827,0.9,0,0.7
39828,0.7,1,1.0
39829,0.4,1,0.9
39830,0.4,1,0.9
39831,0.9,0,0.8
39832,0.7,1,1.0
39833,0.1,0,1.0
39834,0.1,0,0.1
39835,0.9,1,1.0
39836,0.9,1,1.0
39837,0.6,0,0.5
39838,0.9,1,0.5
39839,0.3,0,0.1
39840,0.1,0,0.1
39841,0.9,0,0.6
39842,0.3,0,0.6
39843,0.5,1,1.0
39844,0.5,1,1.0
39845,0.7,1,0.9
39846,0.4,0,1.0
39847,0.3,1,1.0
39848,0.6,1,1.0
39849,0.8,1,1.0
39850,0.5,0,0.6
39851,0.2,0,0.6
39852,0.2,0,0.6
39853,0.8,0,0.9
39854,0.2,0,0.9
39855,0.5,1,1.0
39856,0.2,0,0.9
39857,0.4,1,0.8
39858,0.7,1,0.7
39859,0.6,0,0.9
39860,0.5,0,0.9
39861,0.5,1,0.5
39862,0.6,0,0.2
39863,0.6,0,1.0
39864,0.9,0,0.6
39865,0.9,1,0.6
39866,0.4,0,1.0
39867,0.5,1,0.2
39868,0.4,0,0.1
39869,0.5,1,0.1
39870,0.4,0,0.1
39871,0.8,0,0.1
39872,0.1,0,0.1
39873,0.4,0,0.5
39874,0.6,0,0.5
39875,0.5,1,0.5
39876,0.6,0,0.2
39877,0.5,1,0.2
39878,0.1,1,0.9
39879,0.2,1,0.6
39880,0.3,0,0.2
39881,0.7,1,1.0
39882,0.3,0,1.0
39883,0.1,1,0.7
39884,0.7,1,1.0
39885,0.9,1,0.2
39886,0.5,0,0.5
39887,0.9,1,1.0
39888,0.8,1,0.6
39889,0.3,0,1.0
39890,0.7,0,0.8
39891,0.1,0,0.9
39892,0.4,1,0.8
39893,0.2,1,0.2
39894,0.3,0,0.2
39895,0.1,1,1.0
39896,0.9,0,1.0
39897,0.2,1,1.0
39898,0.3,0,1.0
39899,0.7,0,0.3
39900,0.5,1,0.2
39901,0.8,0,0.2
39902,0.6,0,0.1
39903,0.7,1,0.1
39904,0.5,0,0.5
39905,0.6,1,0.5
39906,0.9,1,0.6
39907,0.9,0,1.0
39908,0.6,0,0.1
39909,0.6,1,0.1
39910,0.9,0,0.6
39911,0.8,0,0.3
39912,0.1,0,0.3
39913,0.8,1,0.3
39914,0.6,1,0.3
39915,0.7,1,0.2
39916,0.1,0,0.3
39917,0.7,1,0.5
39918,0.7,0,0.9
39919,0.3,0,1.0
39920,0.7,0,0.6
39921,0.7,1,0.6
39922,0.5,0,1.0
39923,0.4,0,0.5
39924,0.2,0,0.5
39925,0.8,1,1.0
39926,0.4,0,1.0
39927,0.3,0,1.0
39928,0.9,1,1.0
39929,0.7,1,0.3
39930,0.9,1,0.9
39931,0.4,0,0.3
39932,0.5,0,0.3
39933,0.2,1,1.0
39934,0.8,1,0.3
39935,0.4,1,1.0
39936,0.6,0,0.5
39937,0.1,1,0.5
39938,0.8,1,1.0
39939,0.2,0,0.8
39940,0.4,0,0.9
39941,0.5,1,0.7
39942,0.2,1,0.3
39943,0.3,1,0.5
39944,0.5,1,0.5
39945,0.6,1,0.9
39946,0.4,1,0.9
39947,0.3,1,0.9
39948,0.3,1,0.7
39949,0.1,1,0.1
39950,0.9,1,0.5
39951,0.5,0,0.8
39952,0.7,1,0.6
39953,0.9,0,0.2
39954,0.5,1,0.2
39955,0.1,1,0.9
39956,0.8,1,1.0
39957,0.7,1,0.5
39958,0.1,0,0.5
39959,0.3,1,0.5
39960,0.7,1,0.7
39961,0.5,0,0.2
39962,0.1,1,0.2
39963,0.5,0,0.9
39964,0.9,1,0.9
39965,0.7,1,0.8
39966,0.8,1,0.9
39967,0.2,1,0.9
39968,0.1,0,0.8
39969,0.4,0,0.8
39970,0.4,0,0.6
39971,0.8,0,1.0
39972,0.9,1,1.0
39973,0.9,1,1.0
39974,0.4,0,1.0
39975,0.2,0,0.9
39976,0.2,0,0.2
39977,0.7,1,1.0
39978,0.2,0,0.7
39979,0.1,0,0.7
39980,0.5,1,0.2
39981,0.3,0,0.1
39982,0.7,1,0.2
39983,0.1,0,0.2
39984,0.1,0,0.2
39985,0.5,0,0.6
39986,0.8,1,0.8
39987,0.6,0,0.1
39988,0.4,0,0.9
39989,0.5,0,0.9
39990,0.5,0,0.8
39991,0.8,0,0.3
39992,0.8,1,0.3
39993,0.5,0,0.3
39994,0.5,0,0.5
39995,0.5,0,1.0
39996,0.2,0,1.0
39997,0.2,1,0.7
39998,0.2,0,0.2
39999,0.7,1,0.9
40000,0.9,1,0.1
40001,0.8,1,0.2
40002,0.5,1,0.5
40003,0.6,0,0.9
40004,0.7,1,0.9
40005,0.7,0,1.0
40006,0.4,1,0.5
40007,0.2,0,0.5
40008,0.3,1,0.5
40009,0.8,0,0.8
40010,0.5,0,0.8
40011,0.4,1,1.0
40012,0.3,0,0.6
40013,0.1,0,1.0
40014,0.8,1,1.0
40015,0.1,1,0.9
40016,0.9,1,0.9
40017,0.4,0,1.0
40018,0.8,0,0.5
40019,0.3,0,0.9
40020,0.5,1,0.5
40021,0.2,0,1.0
40022,0.8,0,0.7
40023,0.5,1,0.1
40024,0.7,1,0.1
40025,0.3,0,0.2
40026,0.3,0,0.6
40027,0.6,1,0.6
40028,0.1,0,0.6
40029,0.1,1,0.1
40030,0.9,0,0.1
40031,0.3,0,0.3
40032,0.3,0,0.3
40033,0.8,1,0.5
40034,0.1,0,0.9
40035,0.1,1,0.9
40036,0.6,0,0.9
40037,0.1,0,0.9
40038,0.5,0,0.9
40039,0.6,0,0.3
40040,0.7,1,0.2
40041,0.1,1,0.2
40042,0.3,1,0.2
40043,0.4,1,0.9
40044,0.8,1,0.2
40045,0.2,0,0.2
40046,0.9,0,0.3
40047,0.5,1,0.9
40048,0.3,1,0.7
40049,0.9,1,0.7
40050,0.9,0,0.1
40051,0.8,1,1.0
40052,0.6,1,1.0
40053,0.8,1,0.5
40054,0.6,0,0.5
40055,0.2,0,0.5
40056,0.9,1,1.0
40057,0.6,0,0.1
40058,0.7,1,0.1
40059,0.1,0,0.1
40060,0.4,1,1.0
40061,0.1,0,0.2
40062,0.8,0,0.2
40063,0.6,0,1.0
40064,0.4,1,1.0
40065,0.2,1,0.3
40066,0.7,0,0.3
40067,0.6,0,0.8
40068,0.2,0,0.3
40069,0.1,1,0.3
40070,0.8,1,0.3
40071,0.1,0,0.3
40072,0.9,0,1.0
40073,0.2,0,1.0
40074,0.4,0,1.0
40075,0.5,0,1.0
40076,0.7,0,0.9
40077,0.6,1,1.0
40078,0.3,0,1.0
40079,0.8,0,0.9
40080,0.5,0,0.6
40081,0.4,0,0.2
40082,0.9,1,1.0
40083,0.6,1,1.0
40084,0.6,0,0.5
40085,0.7,1,0.1
40086,0.8,0,0.1
40087,0.2,0,0.1
40088,0.5,1,0.3
40089,0.7,1,0.1
40090,0.3,1,0.1
40091,0.2,1,0.9
40092,0.9,1,0.9
40093,0.2,1,0.7
40094,0.5,1,0.3
40095,0.7,1,0.3
40096,0.9,0,0.2
40097,0.6,0,0.2
40098,0.1,1,0.2
40099,0.5,1,0.9
40100,0.6,1,0.7
40101,0.1,0,1.0
40102,0.8,0,1.0
40103,0.5,0,1.0
40104,0.2,0,1.0
40105,0.8,0,1.0
40106,0.4,1,0.9
40107,0.2,1,0.3
40108,0.4,1,1.0
40109,0.4,1,1.0
40110,0.3,0,0.9
40111,0.4,0,0.9
40112,0.1,0,0.9
40113,0.5,1,0.9
40114,0.1,0,0.1
40115,0.3,0,0.2
40116,0.2,0,0.2
40117,0.7,0,0.7
40118,0.4,0,0.6
40119,0.1,1,0.3
40120,0.5,0,0.3
40121,0.2,0,0.3
40122,0.4,0,0.3
40123,0.9,0,0.3
40124,0.8,1,0.2
40125,0.6,0,1.0
40126,0.5,0,1.0
40127,0.7,1,1.0
40128,0.9,0,1.0
40129,0.2,1,1.0
40130,0.4,1,0.8
40131,0.5,0,0.2
40132,0.5,1,1.0
40133,0.8,1,0.9
40134,0.7,0,0.9
40135,0.7,0,0.5
40136,0.2,0,1.0
40137,0.4,1,1.0
40138,0.6,1,0.3
40139,0.6,1,0.2
40140,0.7,1,0.2
40141,0.6,0,0.2
40142,0.7,1,0.3
40143,0.7,1,0.3
40144,0.3,1,0.3
40145,0.7,0,0.9
40146,0.1,1,0.1
40147,0.3,1,0.1
40148,0.3,0,0.6
40149,0.7,0,0.2
40150,0.3,1,0.2
40151,0.9,1,1.0
40152,0.3,0,1.0
40153,0.1,0,0.3
40154,0.9,0,0.2
40155,0.6,1,0.2
40156,0.5,0,0.8
40157,0.7,0,0.8
40158,0.6,1,0.8
40159,0.1,1,0.8
40160,0.5,1,0.9
40161,0.2,0,0.7
40162,0.2,1,1.0
40163,0.8,0,0.2
40164,0.8,1,1.0
40165,0.9,0,1.0
40166,0.8,0,0.2
40167,0.1,1,0.8
40168,0.6,1,0.6
40169,0.4,1,0.6
40170,0.7,1,0.6
40171,0.2,0,1.0
40172,0.4,1,0.6
40173,0.2,0,0.2
40174,0.5,0,0.1
40175,0.6,0,0.1
40176,0.6,0,1.0
40177,0.2,1,0.3
40178,0.6,1,1.0
40179,0.1,0,0.3
40180,0.5,0,0.7
40181,0.6,1,0.8
40182,0.9,1,0.8
40183,0.3,0,0.8
40184,0.2,1,0.8
40185,0.8,0,0.1
40186,0.9,1,0.1
40187,0.6,0,0.2
40188,0.4,1,1.0
40189,0.1,1,0.7
40190,0.3,0,0.7
40191,0.7,0,0.2
40192,0.6,1,0.8
40193,0.4,0,0.1
40194,0.5,1,0.5
40195,0.2,1,0.8
40196,0.9,1,0.8
40197,0.9,1,0.8
40198,0.5,0,0.8
40199,0.7,1,0.8
40200,0.3,0,0.9
40201,0.6,1,0.3
40202,0.5,1,0.3
40203,0.2,1,0.5
40204,0.7,1,0.5
40205,0.5,0,0.9
40206,0.7,1,0.8
40207,0.9,1,0.8
40208,0.1,1,0.8
40209,0.6,1,0.8
40210,0.8,1,1.0
40211,0.5,1,0.5
40212,0.9,0,0.3
40213,0.1,1,0.7
40214,0.7,0,0.5
40215,0.6,0,0.9
40216,0.9,0,0.9
40217,0.6,0,0.3
40218,0.4,0,0.3
40219,0.7,1,0.5
40220,0.2,0,0.1
40221,0.7,0,0.2
40222,0.2,1,0.2
40223,0.9,0,0.3
40224,0.6,1,0.3
40225,0.4,0,0.5
40226,0.4,0,1.0
40227,0.2,1,1.0
40228,0.2,1,1.0
40229,0.6,1,1.0
40230,0.1,0,0.2
40231,0.5,1,0.3
40232,0.1,0,1.0
40233,0.1,1,1.0
40234,0.4,1,1.0
40235,0.1,0,1.0
40236,0.3,1,1.0
40237,0.4,1,0.2
40238,0.9,0,0.2
40239,0.3,0,0.2
40240,0.4,1,0.2
40241,0.6,0,0.1
40242,0.8,0,0.2
40243,0.2,0,0.2
40244,0.3,0,0.2
40245,0.2,1,0.2
40246,0.1,0,0.3
40247,0.9,1,0.8
40248,0.8,1,0.8
40249,0.3,0,0.8
40250,0.3,0,1.0
40251,0.9,1,1.0
40252,0.1,0,0.1
40253,0.6,0,0.1
40254,0.6,0,0.1
40255,0.5,1,1.0
40256,0.8,0,0.5
40257,0.6,0,0.5
40258,0.9,1,0.5
40259,0.9,0,0.5
40260,0.5,1,0.7
40261,0.7,1,0.7
40262,0.1,0,0.7
40263,0.2,1,0.9
40264,0.2,0,1.0
40265,0.8,1,0.7
40266,0.8,0,0.7
40267,0.1,1,0.7
40268,0.9,0,0.3
40269,0.5,0,0.3
40270,0.2,1,0.9
40271,0.3,0,0.9
40272,0.6,0,0.9
40273,0.8,0,0.7
40274,0.6,1,1.0
40275,0.6,1,0.3
40276,0.2,0,0.5
40277,0.7,1,0.9
40278,0.6,0,0.6
40279,0.1,0,0.6
40280,0.3,1,1.0
40281,0.5,0,1.0
40282,0.7,1,1.0
40283,0.4,1,0.3
40284,0.2,0,0.3
40285,0.2,0,0.3
40286,0.5,1,0.9
40287,0.5,0,0.9
40288,0.4,1,0.9
40289,0.2,1,1.0
40290,0.9,0,0.9
40291,0.4,1,0.9
40292,0.7,0,1.0
40293,0.3,1,0.9
40294,0.2,1,0.9
40295,0.7,0,0.8
40296,0.9,0,0.8
40297,0.6,0,1.0
40298,0.5,0,0.9
40299,0.6,0,0.9
40300,0.5,0,0.9
40301,0.3,1,0.9
40302,0.5,0,0.9
40303,0.1,0,0.1
40304,0.9,0,0.1
40305,0.3,1,0.1
40306,0.2,1,0.1
40307,0.2,1,0.3
40308,0.1,0,0.2
40309,0.9,0,1.0
40310,0.4,1,0.2
40311,0.6,1,0.2
40312,0.8,1,0.8
40313,0.9,1,0.8
40314,0.5,0,0.5
40315,0.6,0,0.7
40316,0.7,1,0.6
40317,0.9,0,0.9
40318,0.5,0,1.0
40319,0.7,1,1.0
40320,0.7,1,1.0
40321,0.1,0,0.9
40322,0.5,1,0.9
40323,0.3,0,0.9
40324,0.4,1,0.6
40325,0.2,0,0.2
40326,0.8,0,0.3
40327,0.3,1,0.1
40328,0.5,0,0.1
40329,0.6,0,1.0
40330,0.6,1,0.2
40331,0.3,0,0.2
40332,0.7,0,1.0
40333,0.2,1,0.9
40334,0.3,1,0.9
40335,0.8,0,0.6
40336,0.5,0,0.7
40337,0.4,1,0.2
40338,0.3,1,0.6
40339,0.9,1,1.0
40340,0.3,0,1.0
40341,0.4,0,1.0
40342,0.9,1,0.5
40343,0.4,0,0.1
40344,0.1,0,1.0
40345,0.6,0,0.5
40346,0.8,0,0.9
40347,0.5,1,0.9
40348,0.2,1,0.5
40349,0.4,0,0.1
40350,0.4,0,0.9
40351,0.5,1,0.3
40352,0.6,1,0.3
40353,0.7,0,0.3
40354,0.5,0,0.2
40355,0.6,1,0.2
40356,0.4,1,0.1
40357,0.3,0,1.0
40358,0.7,1,1.0
40359,0.2,1,1.0
40360,0.3,0,0.6
40361,0.1,0,0.7
40362,0.9,1,0.9
40363,0.8,0,0.1
40364,0.8,0,0.3
40365,0.8,0,0.3
40366,0.7,1,0.1
40367,0.6,1,0.1
40368,0.7,0,0.1
40369,0.8,0,0.7
40370,0.5,0,0.1
40371,0.9,1,1.0
40372,0.5,0,1.0
40373,0.7,1,0.5
40374,0.3,0,1.0
40375,0.8,0,1.0
40376,0.5,1,1.0
40377,0.9,0,1.0
40378,0.7,1,1.0
40379,0.1,0,0.1
40380,0.3,1,0.1
40381,0.7,0,0.1
40382,0.5,0,0.9
40383,0.3,0,0.9
40384,0.4,0,0.9
40385,0.4,1,0.1
40386,0.5,0,0.8
40387,0.6,0,0.1
40388,0.1,0,1.0
40389,0.6,1,0.6
40390,0.9,0,0.2
40391,0.4,0,0.2
40392,0.1,0,0.3
40393,0.7,0,0.3
40394,0.7,1,0.2
40395,0.6,1,0.2
40396,0.8,0,1.0
40397,0.6,0,0.8
40398,0.3,0,0.8
40399,0.7,1,0.1
40400,0.7,1,1.0
40401,0.5,0,0.1
40402,0.7,1,0.1
40403,0.9,0,0.3
40404,0.9,0,0.9
40405,0.5,0,0.2
40406,0.1,0,0.2
40407,0.6,1,0.1
40408,0.8,0,0.9
40409,0.4,1,0.5
40410,0.2,1,0.2
40411,0.6,1,0.2
40412,0.2,1,0.2
40413,0.4,0,0.8
40414,0.4,1,0.6
40415,0.5,0,0.6
40416,0.3,1,0.1
40417,0.1,1,0.3
40418,0.4,0,0.8
40419,0.2,0,0.2
40420,0.9,0,0.2
40421,0.7,1,1.0
40422,0.6,1,1.0
40423,0.8,0,1.0
40424,0.3,1,1.0
40425,0.9,1,0.3
40426,0.3,1,1.0
40427,0.3,1,1.0
40428,0.3,0,0.9
40429,0.7,1,1.0
40430,0.6,1,1.0
40431,0.1,0,1.0
40432,0.1,1,1.0
40433,0.8,0,0.5
40434,0.6,1,0.5
40435,0.1,0,0.5
40436,0.3,0,0.6
40437,0.2,0,0.6
40438,0.8,0,1.0
40439,0.3,1,1.0
40440,0.2,1,0.1
40441,0.6,0,0.7
40442,0.9,0,0.7
40443,0.7,0,1.0
40444,0.9,0,1.0
40445,0.6,1,1.0
40446,0.6,0,0.1
40447,0.8,1,0.2
40448,0.8,1,0.2
40449,0.2,1,0.2
40450,0.8,1,0.9
40451,0.9,0,0.2
40452,0.3,1,0.2
40453,0.8,1,0.6
40454,0.7,1,0.5
40455,0.6,1,1.0
40456,0.7,0,0.9
40457,0.5,1,0.2
40458,0.7,0,0.8
40459,0.6,0,0.1
40460,0.2,0,0.9
40461,0.9,1,0.1
40462,0.9,1,0.3
40463,0.1,1,0.6
40464,0.1,1,0.7
40465,0.4,1,0.5
40466,0.9,0,0.5
40467,0.7,1,0.5
40468,0.3,0,0.9
40469,0.7,1,0.2
40470,0.6,0,0.2
40471,0.4,1,0.2
40472,0.3,0,1.0
40473,0.2,1,0.1
40474,0.1,0,0.9
40475,0.7,1,0.9
40476,0.2,1,0.9
40477,0.1,1,1.0
40478,0.5,1,0.6
40479,0.7,1,1.0
40480,0.2,0,0.8
40481,0.7,0,0.8
40482,0.6,0,1.0
40483,0.2,0,1.0
40484,0.4,1,0.3
40485,0.9,0,0.1
40486,0.6,1,0.1
40487,0.1,0,0.5
40488,0.6,1,0.2
40489,0.7,1,0.9
40490,0.9,0,0.9
40491,0.8,0,0.6
40492,0.2,0,0.6
40493,0.1,1,0.6
40494,0.3,0,0.1
40495,0.1,0,0.3
40496,0.2,0,0.3
40497,0.9,0,0.3
40498,0.8,0,0.9
40499,0.1,0,0.5
40500,0.8,0,0.5
40501,0.1,1,1.0
40502,0.6,1,0.9
40503,0.8,0,0.9
40504,0.4,0,0.9
40505,0.9,1,0.3
40506,0.5,0,0.9
40507,0.1,1,0.9
40508,0.4,0,0.9
40509,0.5,1,0.9
40510,0.6,1,0.6
40511,0.5,1,1.0
40512,0.9,0,1.0
40513,0.9,0,1.0
40514,0.5,1,0.9
40515,0.8,0,0.9
40516,0.5,0,0.6
40517,0.3,1,0.6
40518,0.1,0,0.1
40519,0.8,1,0.1
40520,0.7,1,0.1
40521,0.4,1,0.3
40522,0.1,0,1.0
40523,0.8,0,1.0
40524,0.3,1,1.0
40525,0.5,1,0.3
40526,0.5,1,1.0
40527,0.3,0,1.0
40528,0.4,0,0.8
40529,0.7,0,0.8
40530,0.4,1,0.9
40531,0.3,0,0.7
40532,0.8,1,0.7
40533,0.4,1,0.9
40534,0.3,0,0.9
40535,0.3,0,0.9
40536,0.9,1,0.3
40537,0.5,1,0.8
40538,0.3,0,1.0
40539,0.7,1,0.3
40540,0.2,0,0.3
40541,0.5,1,1.0
40542,0.1,1,0.6
40543,0.6,1,0.9
40544,0.7,0,0.9
40545,0.7,0,0.7
40546,0.1,0,0.7
40547,0.8,0,0.6
40548,0.1,1,0.6
40549,0.1,1,0.9
40550,0.6,1,0.9
40551,0.9,0,0.6
40552,0.2,1,0.6
40553,0.1,0,0.7
40554,0.1,1,0.7
40555,0.2,1,1.0
40556,0.8,1,1.0
40557,0.8,1,0.6
40558,0.3,0,0.6
40559,0.8,1,1.0
40560,0.2,0,1.0
40561,0.1,0,0.2
40562,0.6,0,0.2
40563,0.1,1,0.2
40564,0.1,0,0.6
40565,0.8,0,0.6
40566,0.4,1,1.0
40567,0.4,1,1.0
40568,0.5,1,1.0
40569,0.6,0,1.0
40570,0.8,0,1.0
40571,0.3,1,1.0
40572,0.6,1,0.8
40573,0.7,0,0.6
40574,0.7,1,0.9
40575,0.5,0,1.0
